time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-03T19:32:49.141Z,61.2585,-149.9055,42.1,1.1,ml,,,,0.47,ak,ak0205a48jx,2020-01-08T23:47:57.587Z,"4km N of Anchorage, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-01-03T19:29:49.543Z,53.1984,-164.033,21.54,3,ml,,211,1.347,0.28,us,us70006udr,2020-01-08T23:47:56.529Z,"155km SE of Akutan, Alaska",earthquake,3.2,13.1,0.097,14,reviewed,us,us
2020-01-03T19:27:54.057Z,53.3707,-166.7401,56.9,2.5,ml,,,,0.29,ak,ak0205a3a46,2020-01-08T23:47:55.645Z,"57km SSW of Unalaska, Alaska",earthquake,,2,,,reviewed,ak,ak
2020-01-03T19:26:40.400Z,35.6156667,-117.467,2.5,0.08,ml,11,118,0.02635,0.13,ci,ci39022479,2020-01-03T19:34:56.023Z,"18km SSW of Searles Valley, CA",earthquake,0.34,0.31,0.064,2,reviewed,ci,ci
2020-01-03T19:20:02.910Z,19.5183333,-155.3038333,1.35,2.67,ml,46,77,0.0638,0.14,hv,hv71316722,2020-01-03T21:12:36.040Z,"13km NW of Volcano, Hawaii",earthquake,0.26,0.49,0.175,35,reviewed,hv,hv
2020-01-03T19:19:08.100Z,35.9261667,-117.7343333,6.78,0.82,ml,15,50,0.0715,0.09,ci,ci39022471,2020-01-03T19:22:48.848Z,"16km E of Little Lake, CA",earthquake,0.21,0.44,0.068,6,automatic,ci,ci
2020-01-03T19:13:53.360Z,37.9760017,-122.0578308,14.51,1.95,md,21,66,0.06063,0.09,nc,nc73323331,2020-01-03T22:42:03.067Z,"2km ESE of Pacheco, CA",earthquake,0.36,0.76,0.1,21,automatic,nc,nc
2020-01-03T19:09:21.430Z,36.7599983,-121.5948334,2.19,1.4,md,9,202,0.02408,0.08,nc,nc73323326,2020-01-03T22:17:02.919Z,"7km ESE of Prunedale, CA",earthquake,0.56,0.79,0.03,5,automatic,nc,nc
2020-01-03T18:47:52.090Z,47.7366667,-113.7713333,5.64,0.54,md,5,239,0.206,0.05,mb,mb80377124,2020-01-04T15:25:08.540Z,"29km E of Polson, Montana",earthquake,0.93,6.2,0.035,3,reviewed,mb,mb
2020-01-03T18:44:28.720Z,37.4441667,-118.889,1.43,0.74,md,15,236,0.1532,0.04,nc,nc73323321,2020-01-03T19:33:04.093Z,"23km SW of Toms Place, CA",earthquake,0.58,4.03,0.176,14,reviewed,nc,nc
2020-01-03T18:37:10.411Z,66.3207,-157.3227,6.7,1.5,ml,,,,0.58,ak,ak02059jso1,2020-01-08T23:48:28.925Z,"68km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T18:36:05.642Z,60.6635,-142.7911,7.6,1.1,ml,,,,0.48,ak,ak02059jkno,2020-01-08T23:47:54.552Z,"69km NNW of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T18:35:16.104Z,60.6527,-142.7867,7.4,1.3,ml,,,,0.45,ak,ak02059jdpq,2020-01-08T23:47:53.522Z,"68km NNW of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T18:32:09.299Z,60.9225,-138.5867,4.56,2.6,ml,,49,0.536,0.81,us,us70006ucb,2020-01-08T23:47:52.433Z,"61km WNW of Haines Junction, Canada",earthquake,2,7.3,0.031,134,reviewed,us,us
2020-01-03T18:19:23.500Z,59.7522,-153.1564,105,2.6,ml,,,,0.45,ak,ak02059fyqu,2020-01-09T16:08:47.040Z,"75km W of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-03T18:14:48.624Z,36.8624,-116.2126,6.1,-0.1,ml,5,158.6,0.051,0.1403,nn,nn00714552,2020-01-04T02:09:55.169Z,"48km E of Beatty, Nevada",earthquake,,4,0.41,3,reviewed,nn,nn
2020-01-03T18:14:37.570Z,17.9345,-66.9021,6,2.39,md,13,209,0.0466,0.14,pr,pr2020003019,2020-01-09T16:06:24.040Z,"18km S of Guanica, Puerto Rico",earthquake,0.63,0.3,0.31,13,reviewed,pr,pr
2020-01-03T18:12:37.356Z,61.9693,-138.8648,2.5,1.4,ml,,,,0.38,ak,ak02059ehw3,2020-01-08T23:47:50.212Z,"153km NNW of Haines Junction, Canada",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T18:11:55.741Z,61.9583,-138.8124,1.1,1.3,ml,,,,0.51,ak,ak02059ebhf,2020-01-08T23:47:49.247Z,"151km NNW of Haines Junction, Canada",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T18:10:56.749Z,36.8629,-116.2045,5,-0.3,ml,7,79.02,0.055,0.0729,nn,nn00714549,2020-01-04T02:09:53.661Z,"49km E of Beatty, Nevada",earthquake,,3.5,0.34,3,reviewed,nn,nn
2020-01-03T18:10:30.925Z,59.9518,-139.3914,0,1.3,ml,,,,0.7,ak,ak02059e21e,2020-01-08T23:47:48.325Z,"48km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-01-03T18:09:05.850Z,36.5921669,-121.197998,8.46,1.64,md,11,150,0.0228,0.04,nc,nc73323316,2020-01-03T20:53:03.620Z,"8km NW of Pinnacles, CA",earthquake,0.45,0.77,0.1,11,automatic,nc,nc
2020-01-03T18:00:12.786Z,62.1338,-150.7901,67.4,1.2,ml,,,,0.24,ak,ak02059bvcu,2020-01-08T23:48:27.949Z,"41km WSW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-03T17:55:26.824Z,62.392,-151.226,80.2,1.6,ml,,,,0.42,ak,ak02059298q,2020-01-08T23:47:47.272Z,"58km W of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-03T17:54:27.810Z,19.2143326,-155.4158325,32.26,1.74,md,23,202,0.02883,0.12,hv,hv71316602,2020-01-03T17:57:47.710Z,"6km E of Pahala, Hawaii",earthquake,1.23,0.94,0.12,7,automatic,hv,hv
2020-01-03T17:52:52.680Z,19.2115002,-155.4505005,36.83,2.03,md,43,116,0.05637,0.13,hv,hv71316597,2020-01-03T17:56:02.920Z,"3km ENE of Pahala, Hawaii",earthquake,0.57,0.87,0.13,11,automatic,hv,hv
2020-01-03T17:50:30.160Z,35.6906667,-117.5375,10.43,0.93,ml,16,120,0.07316,0.2,ci,ci39022407,2020-01-03T17:54:11.657Z,"15km ENE of Ridgecrest, CA",earthquake,0.45,0.94,0.117,7,automatic,ci,ci
2020-01-03T17:49:52.150Z,35.6158333,-117.4776667,8.28,1.18,ml,20,46,0.02028,0.18,ci,ci39022399,2020-01-04T01:52:25.902Z,"18km E of Ridgecrest, CA",earthquake,0.36,0.5,0.204,16,automatic,ci,ci
2020-01-03T17:46:40.640Z,17.8903,-66.8616,7,2.45,md,13,235,0.0866,0.23,pr,pr2020003018,2020-01-09T16:04:49.040Z,"8km SSE of Maria Antonia, Puerto Rico",earthquake,1.04,0.63,0.45,11,reviewed,pr,pr
2020-01-03T17:46:25.200Z,38.7639999,-122.7383347,2.02,0.87,md,10,98,0.01226,0.02,nc,nc73323311,2020-01-03T18:22:02.282Z,"2km SE of The Geysers, CA",earthquake,0.4,0.5,0.12,4,automatic,nc,nc
2020-01-03T17:45:19.480Z,51.0014,-178.3365,10,2.8,ml,,218,0.628,0.86,us,us70006wne,2020-01-09T16:03:08.040Z,"61km ESE of Amatignak Island, Alaska",earthquake,2.5,1.9,,,reviewed,us,ak
2020-01-03T17:44:09.050Z,36.2475014,-120.8141632,6.17,1.18,md,9,200,0.03321,0.02,nc,nc73323306,2020-01-03T20:24:02.389Z,"23km NE of San Lucas, CA",earthquake,0.8,1.14,0.14,4,automatic,nc,nc
2020-01-03T17:34:46.560Z,36.0233345,-120.5946655,-0.66,1.45,md,21,107,0.04382,0.14,nc,nc73323301,2020-01-03T19:57:04.227Z,"20km NW of Parkfield, CA",earthquake,0.43,2.01,0.28,9,automatic,nc,nc
2020-01-03T17:24:08.680Z,33.6535,-116.7145,13.22,0.65,ml,21,77,0.03726,0.07,ci,ci39022383,2020-01-06T17:18:48.705Z,"10km S of Idyllwild, CA",earthquake,0.18,0.29,0.105,8,reviewed,ci,ci
2020-01-03T17:16:37.150Z,19.1826668,-155.4301605,36.4,2.33,md,33,204,0.06267,0.11,hv,hv71316552,2020-01-03T17:19:47.730Z,"5km ESE of Pahala, Hawaii",earthquake,0.65,0.84,0.09,4,automatic,hv,hv
2020-01-03T17:16:35.286Z,63.4548,-147.78,16.1,0.8,ml,,,,0.37,ak,ak02058twz9,2020-01-08T23:47:45.408Z,"58km E of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T17:08:52.851Z,66.2348,-157.0722,3.4,1.4,ml,,,,0.31,ak,ak02058s8kl,2020-01-08T23:48:26.976Z,"75km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T17:01:24.316Z,36.8034,-115.9299,6.3,0.4,ml,19,197.8,0.087,0.1208,nn,nn00714533,2020-01-04T02:09:42.457Z,"66km N of Pahrump, Nevada",earthquake,,1.6,0.16,8,reviewed,nn,nn
2020-01-03T16:57:47.910Z,38.7919998,-122.7401657,1.4,0.98,md,16,47,0.009154,0.03,nc,nc73323291,2020-01-03T17:12:04.146Z,"2km NE of The Geysers, CA",earthquake,0.21,0.48,0.13,6,automatic,nc,nc
2020-01-03T16:53:58.350Z,37.3211667,-122.1016667,-0.33,1.08,md,8,163,0.01463,0.05,nc,nc73323286,2020-01-07T01:31:12.587Z,"3km S of Loyola, CA",quarry blast,0.85,31.61,0.465,7,reviewed,nc,nc
2020-01-03T16:52:12.410Z,17.8978,-66.804,3,3.6,ml,14,214,0.1078,0.27,pr,pr2020003017,2020-01-08T21:50:28.040Z,"13km S of Indios, Puerto Rico",earthquake,0.9,0.6,0,0,reviewed,pr,pr
2020-01-03T16:43:37.410Z,19.203167,-155.4421692,35.54,2.12,md,47,153,0.0543,0.11,hv,hv71316512,2020-01-03T16:46:54.470Z,"3km E of Pahala, Hawaii",earthquake,0.61,0.71,0.23,12,automatic,hv,hv
2020-01-03T16:42:43.190Z,36.2955017,-120.768837,5.4,1.51,md,7,182,0.08365,0.03,nc,nc73323276,2020-01-03T19:02:03.627Z,"16km SSW of New Idria, CA",earthquake,1.18,1.29,0.34,4,automatic,nc,nc
2020-01-03T16:40:15.900Z,36.2486667,-120.8206667,7.22,3.31,ml,80,126,0.03627,0.12,nc,nc73323271,2020-01-07T02:51:04.447Z,"22km NE of San Lucas, CA",earthquake,0.22,0.36,0.18,58,reviewed,nc,nc
2020-01-03T16:28:10.880Z,35.5205,-117.4028333,8.35,1.62,ml,31,40,0.03156,0.21,ci,ci39022311,2020-01-03T17:06:17.940Z,"27km NE of Johannesburg, CA",earthquake,0.32,0.69,0.166,25,reviewed,ci,ci
2020-01-03T16:20:12.280Z,17.8883,-66.8038,9,2.38,md,13,232,0.115,0.2,pr,pr2020003016,2020-01-03T16:49:07.670Z,"11km S of Indios, Puerto Rico",earthquake,0.62,0.86,0.09,9,reviewed,pr,pr
2020-01-03T16:19:08.530Z,37.6486667,-119.0318333,-0.16,0.43,md,7,100,0.006115,0.03,nc,nc73323266,2020-01-03T19:18:02.717Z,"5km WNW of Mammoth Lakes, CA",earthquake,0.28,0.42,0.452,7,reviewed,nc,nc
2020-01-03T16:17:44.290Z,33.2118333,-115.4398333,7.64,1.52,ml,24,57,0.1166,0.24,ci,ci39022295,2020-01-03T19:28:36.513Z,"8km ESE of Niland, CA",earthquake,0.35,0.89,0.162,14,reviewed,ci,ci
2020-01-03T16:16:08.840Z,38.8223343,-122.7975006,2.63,1.1,md,26,30,0.009879,0.02,nc,nc73323261,2020-01-03T18:20:04.269Z,"6km NW of The Geysers, CA",earthquake,0.21,0.44,0.04,5,automatic,nc,nc
2020-01-03T16:12:09.600Z,33.5963333,-116.8086667,5.11,0.47,ml,18,73,0.03729,0.15,ci,ci39022287,2020-01-03T17:05:40.131Z,"13km WNW of Anza, CA",earthquake,0.36,0.64,0.163,15,reviewed,ci,ci
2020-01-03T16:03:45.650Z,17.9051,-66.8321,9,2.61,md,14,216,0.0844,0.11,pr,pr2020003015,2020-01-08T19:08:32.555Z,"12km S of Indios, Puerto Rico",earthquake,0.57,0.72,0.57,9,reviewed,pr,pr
2020-01-03T15:58:04.550Z,35.906,-117.6903333,1.72,0.77,ml,10,81,0.05291,0.14,ci,ci39022263,2020-01-03T16:01:33.975Z,"20km E of Little Lake, CA",earthquake,0.31,0.54,0.087,7,automatic,ci,ci
2020-01-03T15:51:39.860Z,60.1013333,-152.9665,9.26,0.61,ml,3,330,0.06572,0.12,av,av70862839,2020-01-03T22:44:40.080Z,"44km SSW of Redoubt Volcano, Alaska",earthquake,3.43,1.79,0.155,3,reviewed,av,av
2020-01-03T15:46:47.220Z,60.0783333,-152.9783333,9.31,0.57,ml,3,314,0.04766,0.01,av,av70862824,2020-01-03T18:00:24.980Z,"47km SSW of Redoubt Volcano, Alaska",earthquake,2.54,0.81,0.101,4,reviewed,av,av
2020-01-03T15:44:45.613Z,61.5596,-146.1861,36.3,1.4,ml,,,,0.59,ak,ak02057t2jb,2020-01-08T23:47:44.340Z,"48km N of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T15:42:17.755Z,54.0636,-164.8636,71.7,2.3,ml,,,,0.36,ak,ak02057skzz,2020-01-08T23:48:26.074Z,"60km E of Akutan, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2020-01-03T15:41:44.951Z,59.6646,-152.3774,70.8,1.4,ml,,,,0.26,ak,ak02057sesi,2020-01-03T19:48:52.963Z,"33km WSW of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-01-03T15:34:59.940Z,60.0266667,-153.0948333,-1.21,0.11,ml,4,178,0.03452,0.04,av,av70862834,2020-01-03T22:41:07.720Z,"54km SSW of Redoubt Volcano, Alaska",earthquake,0.28,31.61,0.278,4,reviewed,av,av
2020-01-03T15:29:06.450Z,34.9793333,-118.9866667,13.93,1.54,ml,31,67,0.06912,0.18,ci,ci39022247,2020-01-03T17:59:49.100Z,"6km NW of Grapevine, CA",earthquake,0.24,0.48,0.152,27,reviewed,ci,ci
2020-01-03T15:28:54.373Z,11.7289,-86.2978,109.08,5.5,mww,,148,0.42,1.04,us,us70006u7m,2020-01-05T12:16:42.176Z,"9km W of Santa Teresa, Nicaragua",earthquake,7,5.9,0.065,23,reviewed,us,us
2020-01-03T15:22:51.010Z,35.6805,-117.521,9.64,0.98,ml,16,129,0.07027,0.17,ci,ci39022239,2020-01-03T17:06:14.180Z,"14km SW of Searles Valley, CA",earthquake,0.41,0.9,0.267,10,reviewed,ci,ci
2020-01-03T15:18:31.700Z,19.2158337,-155.4024963,31.1,2.23,md,26,220,0.02207,0.12,hv,hv71316447,2020-01-03T15:21:39.130Z,"8km E of Pahala, Hawaii",earthquake,1.16,0.96,0.14,5,automatic,hv,hv
2020-01-03T15:11:04.540Z,38.8151665,-122.8268356,1.66,0.56,md,11,57,0.00655,0.01,nc,nc73323246,2020-01-03T15:38:03.886Z,"7km NW of The Geysers, CA",earthquake,0.29,0.66,,1,automatic,nc,nc
2020-01-03T15:10:15.460Z,59.5466,-153.1507,102.6,1.7,ml,,,,0.32,ak,ak02057lpwe,2020-01-08T23:47:43.251Z,"78km WSW of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-03T15:10:08.564Z,54.5327,-160.85,13.1,2.9,ml,,,,0.51,ak,ak02057lpf8,2020-01-08T23:47:42.341Z,"87km WSW of Chernabura Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-01-03T15:08:13.870Z,35.7453333,-117.5668333,2.6,1.25,ml,19,67,0.07455,0.19,ci,ci39022231,2020-01-03T17:07:04.638Z,"15km W of Searles Valley, CA",earthquake,0.33,0.53,0.126,15,reviewed,ci,ci
2020-01-03T15:04:04.570Z,36.5145,-98.783,6,1.2,ml,17,80,0.04859046489,0.5,ok,ok2020aeuv,2020-01-03T16:43:24.632Z,"33km SSW of Alva, Oklahoma",earthquake,,1.8,0.26,4,reviewed,ok,ok
2020-01-03T15:03:16.480Z,33.7005,-116.7835,17.78,0.58,ml,23,50,0.05877,0.18,ci,ci39022215,2020-01-03T15:09:25.860Z,"7km SW of Idyllwild, CA",earthquake,0.4,0.67,0.129,14,reviewed,ci,ci
2020-01-03T15:02:57.500Z,37.4394989,-118.8796692,4.65,1.74,md,21,158,0.1555,0.02,nc,nc73323236,2020-01-03T16:44:03.028Z,"22km SW of Toms Place, CA",earthquake,0.37,2.73,0.1,18,automatic,nc,nc
2020-01-03T14:56:54.300Z,35.7726667,-117.5396667,9.76,0.78,ml,12,148,0.06371,0.26,ci,ci39022207,2020-01-03T15:00:30.585Z,"12km W of Searles Valley, CA",earthquake,0.77,1.25,0.171,7,automatic,ci,ci
2020-01-03T14:56:25.492Z,66.2251,-157.0755,9.2,1.4,ml,,,,0.38,ak,ak02057a60l,2020-01-08T23:48:25.107Z,"76km S of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-03T14:51:30.070Z,60.0675,-153.0518333,4.8,-0.04,ml,4,311,0.0118,0.2,av,av70862829,2020-01-03T22:37:35.340Z,"49km SSW of Redoubt Volcano, Alaska",earthquake,1.7,31.61,0.141,4,reviewed,av,av
2020-01-03T14:51:03.480Z,33.5031662,-116.7863312,8.57,0.56,ml,17,169,0.07436,0.09,ci,ci39022199,2020-01-03T14:54:42.555Z,"10km NE of Aguanga, CA",earthquake,0.57,1.42,0.198,5,automatic,ci,ci
2020-01-03T14:50:27.727Z,66.2349,-157.0882,3.5,1.3,ml,,,,0.62,ak,ak020578vw4,2020-01-08T23:48:24.176Z,"75km S of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-03T14:42:54.210Z,35.7891667,-117.6103333,5.6,0.99,ml,15,106,0.02849,0.16,ci,ci39022191,2020-01-03T14:55:56.993Z,"19km W of Searles Valley, CA",earthquake,0.29,0.65,0.091,10,reviewed,ci,ci
2020-01-03T14:40:41.040Z,60.5651,-141.4697,15,1.4,ml,,,,0.46,ak,ak020576roa,2020-01-08T23:47:41.292Z,"76km NE of Cape Yakataga, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-01-03T14:32:19.610Z,17.927,-66.8213,7,2.37,md,11,222,0.0753,0.1,pr,pr2020003014,2020-01-03T15:19:00.694Z,"7km S of Indios, Puerto Rico",earthquake,0.53,0.36,0.37,8,reviewed,pr,pr
2020-01-03T14:26:25.090Z,33.4861679,-116.8008347,4.79,0.75,ml,24,63,0.09519,0.16,ci,ci39022175,2020-01-03T14:30:08.415Z,"8km NE of Aguanga, CA",earthquake,0.32,2.51,0.123,7,automatic,ci,ci
2020-01-03T14:24:24.941Z,61.6753,-150.0839,42,1.2,ml,,,,0.52,ak,ak020573b01,2020-01-08T23:47:40.249Z,"8km SSW of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-03T14:16:42.327Z,-3.3471,-80.0871,61.34,4.9,mb,,155,1.205,1.37,us,us70006u7d,2020-01-03T15:45:25.263Z,"14km SW of Puerto Bolivar, Ecuador",earthquake,12.6,10.3,0.039,204,reviewed,us,us
2020-01-03T14:15:24.490Z,44.6333333,-114.182,3.8,2.01,ml,7,122,1.084,0.3,mb,mb80377044,2020-01-03T15:29:03.940Z,"14km NNE of Challis, Idaho",earthquake,0.85,4.22,0.153,6,reviewed,mb,mb
2020-01-03T14:14:10.594Z,40.2723,-119.5618,15.6,1.2,ml,3,289.76,0.385,0.0874,nn,nn00714541,2020-01-04T02:09:51.901Z,"37km SSW of Gerlach-Empire, Nevada",earthquake,,28,0,1,reviewed,nn,nn
2020-01-03T13:54:19.889Z,38.3792,-118.862,13.1,0.8,ml,5,292.35,0.308,0.0693,nn,nn00714540,2020-01-04T02:09:50.776Z,"26km SW of Hawthorne, Nevada",earthquake,,15.9,0.07,2,reviewed,nn,nn
2020-01-03T13:52:30.790Z,38.8261681,-122.7958298,2.7,0.4,md,11,59,0.01147,0.01,nc,nc73323226,2020-01-03T14:12:02.315Z,"6km W of Cobb, CA",earthquake,0.32,0.89,0.15,2,automatic,nc,nc
2020-01-03T13:47:45.543Z,51.608,-175.1582,25.6,2,ml,,,,0.42,ak,ak02056mugn,2020-01-08T23:47:39.330Z,"92km SW of Atka, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2020-01-03T13:45:33.520Z,45.9411667,-111.5735,0.95,1.18,ml,11,97,0.236,0.07,mb,mb80377039,2020-01-03T15:20:18.650Z,"5km NNW of Three Forks, Montana",earthquake,0.35,0.97,0.144,5,reviewed,mb,mb
2020-01-03T13:41:13.436Z,61.9106,-149.3592,44.6,1.2,ml,,,,0.38,ak,ak02056lgs9,2020-01-08T23:47:38.338Z,"19km NNW of Fishhook, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-03T13:38:42.510Z,17.9275,-66.9003,7,2.21,md,14,212,0.0521,0.14,pr,pr2020003013,2020-01-06T12:45:34.040Z,"9km SSE of Guanica, Puerto Rico",earthquake,0.62,0.37,0.33,4,reviewed,pr,pr
2020-01-03T13:37:02.020Z,19.2218342,-155.4035034,32.05,2.14,md,52,150,0.01659,0.11,hv,hv71316352,2020-01-03T13:40:15.550Z,"8km ENE of Pahala, Hawaii",earthquake,0.53,0.65,0.22,23,automatic,hv,hv
2020-01-03T13:36:03.140Z,37.831501,-121.9530029,7.08,1.18,md,12,73,0.04159,0.06,nc,nc73323221,2020-01-03T15:50:02.711Z,"1km SE of Diablo, CA",earthquake,0.27,0.68,0.2,9,automatic,nc,nc
2020-01-03T13:31:44.034Z,66.2168,-157.1139,8.5,1.3,ml,,,,0.47,ak,ak02056jexv,2020-01-08T23:48:23.229Z,"77km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T13:25:14.349Z,36.2985,-98.14383333,6.69,1.89,ml,59,71,0.05398940544,0.2,ok,ok2020aero,2020-01-03T14:11:07.497Z,"22km W of Waukomis, Oklahoma",earthquake,,0.4,0.2,21,reviewed,ok,ok
2020-01-03T13:24:13.510Z,38.8583336,-122.800499,1.5,0.58,md,9,151,0.01821,0.02,nc,nc73323211,2020-01-03T14:55:02.586Z,"8km WNW of Cobb, CA",earthquake,0.38,1.23,,1,automatic,nc,nc
2020-01-03T13:24:05.190Z,17.9306,-66.8996,7,2.44,md,13,218,0.049,0.25,pr,pr2020003012,2020-01-03T13:39:09.326Z,"4km S of Guanica, Puerto Rico",earthquake,0.84,0.41,0.18,13,reviewed,pr,pr
2020-01-03T13:16:17.778Z,69.5527,-144.7877,16.3,3.9,ml,,,,0.51,ak,ak02056g5da,2020-01-08T23:47:36.936Z,"70km SW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T13:08:07.548Z,62.0809,-151.2158,70.7,1.3,ml,,,,0.37,ak,ak02056eeo1,2020-01-08T23:47:35.859Z,"63km WSW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-03T13:07:20.660Z,35.887,-117.7183333,4.52,0.75,ml,9,88,0.08207,0.18,ci,ci39022111,2020-01-03T13:10:51.904Z,"18km ESE of Little Lake, CA",earthquake,0.56,1.54,0.144,6,automatic,ci,ci
2020-01-03T13:03:44.590Z,37.617,-118.8386667,7.96,0.46,md,8,148,0.02104,0.02,nc,nc73323201,2020-01-03T19:14:01.696Z,"12km E of Mammoth Lakes, CA",earthquake,0.77,2.2,0.097,8,reviewed,nc,nc
2020-01-03T12:59:25.820Z,41.4661667,-112.3151667,0.52,1.28,md,9,120,0.1026,0.17,uu,uu60356097,2020-01-03T15:58:50.940Z,"23km W of Perry, Utah",earthquake,1.02,31.61,0.189,8,reviewed,uu,uu
2020-01-03T12:57:52.980Z,38.1241667,-113.086,7.71,0.71,md,8,139,0.07229,0.09,uu,uu60356092,2020-01-03T15:53:09.100Z,"30km SSW of Milford, Utah",earthquake,1.01,1.39,0.221,3,reviewed,uu,uu
2020-01-03T12:55:57.550Z,35.6088333,-117.4991667,6.46,0.91,ml,17,70,0.0106,0.12,ci,ci39022095,2020-01-03T12:59:32.831Z,"16km E of Ridgecrest, CA",earthquake,0.28,0.37,0.126,8,automatic,ci,ci
2020-01-03T12:53:41.160Z,35.3055,-118.6066667,8.14,1.29,ml,21,99,0.1001,0.15,ci,ci39022087,2020-01-03T18:03:36.999Z,"23km ENE of Arvin, CA",earthquake,0.22,0.67,0.127,15,reviewed,ci,ci
2020-01-03T12:50:26.320Z,35.6508333,-117.4591667,2.22,1.12,ml,16,135,0.05794,0.18,ci,ci39022079,2020-01-03T12:54:13.424Z,"14km SSW of Searles Valley, CA",earthquake,0.34,0.55,0.195,14,automatic,ci,ci
2020-01-03T12:47:33.229Z,61.4452,-150.0506,44.4,1,ml,,,,0.39,ak,ak020561dys,2020-01-08T23:47:33.795Z,"9km SSW of Big Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-01-03T12:47:27.460Z,33.4996667,-117.0765,12.23,0.91,ml,25,55,0.08924,0.23,ci,ci39022071,2020-01-03T12:51:12.980Z,"7km E of Temecula, CA",earthquake,0.32,0.86,0.083,20,automatic,ci,ci
2020-01-03T12:47:16.820Z,46.8475,-112.4673333,19.51,1.82,ml,7,94,0.137,0.05,mb,mb80377034,2020-01-03T15:14:36.210Z,"20km SE of Lincoln, Montana",earthquake,0.4,0.93,0.35,3,reviewed,mb,mb
2020-01-03T12:46:28.295Z,64.8103,-147.3212,20.9,0.6,ml,,,,0.38,ak,ak0205615ue,2020-01-08T23:47:34.799Z,"6km NNE of North Pole, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T12:43:43.874Z,61.5153,-149.8658,43.2,1.6,ml,,,,0.39,ak,ak020560jw2,2020-01-08T23:47:32.716Z,"4km E of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T12:42:49.140Z,44.8181667,-111.8111667,5.3,0.76,ml,7,184,0.332,0.05,mb,mb80377059,2020-01-03T15:59:23.460Z,"53km SSE of Virginia City, Montana",earthquake,0.57,1.96,0.173,3,reviewed,mb,mb
2020-01-03T12:40:12.580Z,35.6511667,-117.4595,2.97,1.99,ml,46,57,0.05811,0.14,ci,ci39022063,2020-01-06T19:11:21.580Z,"14km SSW of Searles Valley, CA",earthquake,0.12,0.21,0.193,24,reviewed,ci,ci
2020-01-03T12:38:10.030Z,37.62,-118.8453333,1.23,-0.01,md,9,120,0.01256,0.02,nc,nc73323196,2020-01-03T19:04:36.537Z,"12km E of Mammoth Lakes, CA",earthquake,0.35,0.6,0.289,9,reviewed,nc,nc
2020-01-03T12:38:07.629Z,58.2556,-155.1212,1.8,1.1,ml,,,,0.38,ak,ak02055zejy,2020-01-08T23:47:31.793Z,"101km ESE of King Salmon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T12:36:20.238Z,36.8028,-115.9376,6.6,1.1,ml,30,72.81,0.084,0.1469,nn,nn00714527,2020-01-04T02:09:40.947Z,"66km N of Pahrump, Nevada",earthquake,,1,0.31,17,reviewed,nn,nn
2020-01-03T12:30:28.250Z,37.6208333,-118.8433333,1.69,-0.05,md,10,127,0.01099,0.02,nc,nc73323186,2020-01-03T19:01:06.020Z,"12km E of Mammoth Lakes, CA",earthquake,0.49,1.05,0.222,8,reviewed,nc,nc
